edge_idx,source,target,control,ms,delta
3346,68,6,0.26989898,0.27732837,-0.007429391
37,0,38,0.27032232,0.27775192,-0.0074295998
2994,71,1,0.27242795,0.27985778,-0.007429838
2772,63,64,0.27680898,0.28423887,-0.007429898
4791,70,32,0.27174273,0.27917707,-0.0074343383
1050,15,46,0.27392817,0.2813627,-0.007434547
2598,53,55,0.27262685,0.28006807,-0.0074412227
4449,50,25,0.27377552,0.2812284,-0.0074528754
1744,28,51,0.27392936,0.28138536,-0.0074560046
4216,23,21,0.27577704,0.28323665,-0.0074596107
3891,37,15,0.27511424,0.2825775,-0.0074632764
1521,23,73,0.2713293,0.27879503,-0.00746572
4932,49,36,0.2745764,0.28205484,-0.007478446
4587,44,28,0.27572608,0.2832179,-0.007491827
4505,57,26,0.27055418,0.27804646,-0.007492274
778,11,20,0.2799837,0.2874899,-0.0075061917
5114,51,41,0.2727161,0.28022283,-0.007506728
2927,4,1,0.27326074,0.28076765,-0.007506907
4519,71,26,0.2749859,0.2824968,-0.0075109005
1329,20,40,0.27688998,0.28440213,-0.007512152
736,10,42,0.27415067,0.28167444,-0.007523775
1890,31,62,0.27513653,0.28266847,-0.007531941
2773,63,65,0.2753339,0.2828666,-0.007532686
1163,17,42,0.27545005,0.2829871,-0.007537037
5186,58,43,0.27940136,0.2869418,-0.0075404346
192,2,46,0.27248374,0.2800464,-0.007562667
4496,48,26,0.26857308,0.2761473,-0.0075742304
561,7,65,0.27272046,0.2803079,-0.007587433
1892,31,64,0.27543762,0.2830433,-0.007605672
3876,22,15,0.27970657,0.2873193,-0.007612735
3443,30,8,0.27558464,0.28319907,-0.0076144338
4596,53,28,0.2732863,0.28090307,-0.0076167583
5015,57,38,0.27542597,0.2830493,-0.007623315
4136,52,19,0.27478406,0.28241605,-0.0076319873
5171,75,42,0.27936724,0.28701046,-0.007643223
1511,23,63,0.27408877,0.28173396,-0.0076451898
5316,70,47,0.27429602,0.28195155,-0.007655531
5262,73,45,0.271842,0.27949935,-0.007657349
3835,41,14,0.27235445,0.2800134,-0.0076589584
1602,25,53,0.27843785,0.28610528,-0.0076674223
4059,31,18,0.27407488,0.2817662,-0.0076913238
1712,27,66,0.27034146,0.27803904,-0.0076975822
4622,33,29,0.27278897,0.280492,-0.007703036
379,5,20,0.27770498,0.2854082,-0.007703215
82,1,9,0.27243093,0.28014785,-0.007716924
3855,61,14,0.27564424,0.28336304,-0.0077188015
2728,59,74,0.27145848,0.27918392,-0.0077254474
5650,71,65,0.27274492,0.28047636,-0.0077314377
1351,20,62,0.27469006,0.28242445,-0.007734388
513,7,17,0.27613273,0.28387228,-0.007739544
5600,67,61,0.2716891,0.27943012,-0.007741034
2364,44,55,0.27337804,0.28112623,-0.0077481866
4006,35,17,0.26974028,0.27749407,-0.0077537894
