edge_idx,source,target,control,ms,delta
1280,66,34,0.2744166,0.27304915,0.0013674498
681,57,63,0.27326864,0.27191117,0.001357466
605,39,53,0.27318883,0.27184215,0.0013466775
1003,22,17,0.2821619,0.28082106,0.0013408363
700,16,0,0.2759502,0.27461684,0.0013333559
559,31,65,0.27719536,0.27587527,0.0013200939
772,27,4,0.27468845,0.27338788,0.0013005733
1064,33,20,0.27470192,0.27340284,0.0012990832
1155,71,25,0.2817185,0.28043696,0.0012815297
456,25,67,0.2735146,0.2722384,0.001276195
91,5,9,0.27646467,0.2751962,0.0012684762
381,21,27,0.2800556,0.2787935,0.0012620986
696,67,75,0.2789204,0.27767736,0.0012430549
1296,51,38,0.27811158,0.27687576,0.0012358129
554,31,35,0.27754018,0.2763074,0.0012327731
49,2,35,0.28101245,0.2798021,0.0012103319
498,27,59,0.2843132,0.2831132,0.0011999905
599,38,51,0.277892,0.27671283,0.0011791587
860,57,7,0.27783814,0.27666143,0.0011767149
688,63,70,0.27243367,0.27125964,0.0011740327
248,12,63,0.27874866,0.27758056,0.001168102
1060,27,20,0.2767148,0.27555317,0.0011616349
164,7,63,0.27683696,0.27567562,0.0011613369
579,33,73,0.27465296,0.27350742,0.0011455417
39,2,6,0.28281945,0.28170413,0.0011153221
87,4,63,0.27964553,0.2785346,0.0011109412
1097,25,22,0.27508566,0.27397642,0.0011092424
1332,65,45,0.2816452,0.28053948,0.0011057258
453,25,64,0.27168253,0.27057812,0.0011044145
393,21,66,0.28374562,0.28264558,0.0011000335
328,18,53,0.269888,0.26878995,0.0010980666
303,16,70,0.27401137,0.2729303,0.0010810792
532,29,50,0.27343687,0.27236727,0.0010696054
1121,63,22,0.27809873,0.2770354,0.0010633469
1094,72,21,0.27370608,0.27264977,0.0010563135
363,20,27,0.27824274,0.27719787,0.0010448694
988,64,15,0.27531424,0.2742709,0.0010433495
245,12,55,0.2719604,0.2709173,0.0010431111
645,49,52,0.2792281,0.27819258,0.0010355115
1049,71,19,0.28101024,0.27998352,0.0010267198
350,19,69,0.28108898,0.2800696,0.0010193884
699,15,0,0.271334,0.2703182,0.0010157824
119,6,18,0.2734358,0.27244487,0.0009909272
1305,63,39,0.27166295,0.2706722,0.0009907484
863,65,7,0.2731616,0.27218163,0.00097996
562,31,73,0.279141,0.27817124,0.00096976757
984,27,15,0.28047937,0.27951154,0.0009678304
1197,64,27,0.2755352,0.2745694,0.00096580386
1004,26,17,0.2829899,0.28204206,0.00094783306
841,9,7,0.2776465,0.27670044,0.0009460747
974,66,14,0.28189105,0.28094754,0.0009435117
527,28,71,0.27705196,0.27611402,0.0009379387
1128,73,22,0.27758142,0.27667996,0.00090146065
106,5,59,0.27698052,0.27608258,0.000897944
1292,67,35,0.27807397,0.2771806,0.0008933544
233,12,22,0.28087977,0.2799873,0.00089246035
246,12,57,0.27999336,0.27910456,0.00088879466
889,52,8,0.28066048,0.2797863,0.0008741915
145,7,12,0.27369425,0.2728352,0.00085905194
925,14,12,0.2738042,0.27295235,0.0008518398
417,22,49,0.27414578,0.27329528,0.0008504987
1057,24,20,0.27816388,0.27732533,0.00083854795
64,3,6,0.2774142,0.2765853,0.000828892
996,56,16,0.28144073,0.28061458,0.0008261502
400,22,25,0.27852035,0.27770475,0.00081560016
112,5,73,0.27621067,0.27540213,0.000808537
1116,53,22,0.27807835,0.2772805,0.000797838
803,59,5,0.27798966,0.27719623,0.0007934272
1245,64,30,0.2792163,0.27842537,0.00079092383
1318,47,42,0.27562788,0.27483797,0.00078991055
124,6,33,0.27977148,0.27898654,0.00078493357
1051,73,19,0.2770053,0.27622148,0.0007838309
624,42,53,0.28408912,0.2833148,0.00077432394
51,2,40,0.28009543,0.27932447,0.0007709563
556,31,50,0.2764508,0.27568546,0.00076535344
1010,68,17,0.28255048,0.2817926,0.00075787306
679,55,75,0.28080568,0.28009313,0.0007125437
647,49,63,0.27721953,0.27652675,0.0006927848
767,11,4,0.2797441,0.27905208,0.0006920099
619,41,55,0.27771533,0.27702978,0.0006855428
30,1,65,0.27806553,0.2773826,0.0006829202
340,19,46,0.2783197,0.27764723,0.0006724596
1016,33,18,0.27519792,0.2745331,0.0006648302
290,15,59,0.27768147,0.27701774,0.0006637275
534,29,67,0.27564728,0.27499673,0.0006505549
1140,66,24,0.2806896,0.28004155,0.0006480515
981,75,14,0.27963176,0.27900133,0.0006304383
292,15,66,0.28261974,0.28200966,0.00061008334
1354,54,52,0.27560934,0.27500463,0.0006047189
475,26,57,0.27712047,0.27651808,0.00060239434
458,25,71,0.2822093,0.28161246,0.0005968511
1068,52,20,0.27382752,0.27323666,0.00059086084
723,59,1,0.27649337,0.27591676,0.00057661533
1091,67,21,0.27120662,0.27064645,0.00056016445
